oi_id,quantity,datetime,product_name,product_price
49406,1,2017-02-09 19:06:00,Mixed Starter,5.95
49407,1,2017-02-09 19:06:00,Saag Aloo,5.95
49408,1,2017-02-09 19:06:00,COBRA (660ML),5.95
49409,1,2017-02-09 18:58:00,Cauliflower Bhajee,5.95
49410,1,2017-02-09 18:54:00,Chicken Pakora,5.95
49411,1,2017-02-09 18:54:00,Saag Aloo,5.95
49412,1,2017-02-09 18:09:00,Bombay Aloo,5.95
49413,1,2017-02-09 17:12:00,Bombay Aloo,5.95
49414,1,2017-02-08 19:44:00,Royal Paneer,5.95
49415,1,2017-02-08 19:44:00,Cauliflower Bhajee,5.95
49416,1,2017-02-08 19:32:00,Muttar Paneer,5.95
49417,1,2017-02-08 19:32:00,Saag Aloo,5.95
49418,1,2017-02-08 19:32:00,Aloo Gobi,5.95
49419,1,2017-02-08 19:07:00,Saag Paneer,5.95
49420,1,2017-02-08 19:07:00,Bombay Aloo,5.95
49421,1,2017-02-08 18:45:00,Bombay Aloo,5.95
49422,1,2017-02-08 18:07:00,Bombay Aloo,5.95
49423,1,2017-02-08 17:51:00,Mushroom Bhajee,5.95
49424,1,2017-02-07 17:40:00,Saag Aloo,5.95
49425,1,2017-02-06 20:39:00,Tarka Dall,5.95
49426,1,2017-02-06 20:39:00,Chana Masala,5.95
49427,1,2017-02-05 20:44:00,Tarka Dall,5.95
49428,1,2017-02-05 20:00:00,Mixed Starter,5.95
49429,1,2017-02-05 19:57:00,Tarka Dall,5.95
49430,2,2017-02-05 18:37:00,Bombay Aloo,5.95
49431,1,2017-02-05 17:02:00,Mixed Starter,5.95
49432,1,2017-02-05 17:02:00,Aloo Gobi,5.95
49433,1,2017-02-05 17:02:00,Saag Paneer,5.95
49434,1,2017-02-04 19:38:00,Saag Aloo,5.95
49435,1,2017-02-04 19:38:00,Tarka Dall,5.95
49436,1,2017-02-04 19:37:00,Saag Aloo,5.95
49437,1,2017-02-04 19:37:00,Mixed Starter,5.95
49438,1,2017-02-04 19:36:00,Saag Aloo,5.95
49439,1,2017-02-04 19:36:00,Tarka Dall,5.95
49440,1,2017-02-04 18:29:00,King Prawn Puree,5.95
49441,1,2017-02-04 18:29:00,Bhindi Bhajee,5.95
49442,1,2017-02-04 18:07:00,Saag Aloo,5.95
49443,1,2017-02-04 18:07:00,Bombay Aloo,5.95
49444,1,2017-02-04 17:33:00,Bombay Aloo,5.95
49445,1,2017-02-03 19:58:00,Tarka Dall,5.95
49446,1,2017-02-03 17:53:00,Mixed Starter,5.95
49447,1,2017-02-03 17:53:00,King Prawn Butterfly,5.95
49448,1,2017-02-03 17:10:00,Bombay Aloo,5.95
49449,1,2017-02-01 21:41:00,Chicken Pakora,5.95
49450,1,2017-02-01 19:23:00,Bombay Aloo,5.95
49451,1,2017-02-01 19:20:00,Bombay Aloo,5.95
49452,1,2017-02-01 19:13:00,Vegetable Mysore,5.95
49453,2,2017-02-01 19:07:00,Saag Aloo,5.95
49454,1,2017-02-01 17:44:00,Tarka Dall,5.95
49455,2,2017-01-31 20:14:00,Bhindi Bhajee,5.95
49456,1,2017-01-31 19:17:00,Bombay Aloo,5.95
49457,1,2017-01-31 19:05:00,Saag Aloo,5.95
49458,1,2017-01-31 12:12:00,Muttar Paneer,5.95
49459,1,2017-01-30 19:52:00,Bhindi Bhajee,5.95
49460,1,2017-01-30 19:40:00,Mixed Vegetable Curry,5.95
49461,1,2017-01-29 21:09:00,Tandoori Fish,5.95
49462,1,2017-01-29 21:09:00,Mixed Vegetable Curry,5.95
49463,1,2017-01-29 18:53:00,Mixed Starter,5.95
49464,1,2017-01-28 22:29:00,Bombay Aloo,5.95
49465,1,2017-01-28 20:40:00,Chicken Pakora,5.95
49466,2,2017-01-28 20:40:00,COBRA (660ML),5.95
49467,1,2017-01-28 19:49:00,Saag Paneer,5.95
49468,1,2017-01-28 19:24:00,Saag Aloo,5.95
49469,1,2017-01-28 18:58:00,Saag Aloo,5.95
49470,1,2017-01-28 18:41:00,Mixed Starter,5.95
49471,1,2017-01-28 18:41:00,Mushroom Bhajee,5.95
49472,1,2017-01-28 17:41:00,Tarka Dall,5.95
49473,1,2017-01-28 16:51:00,Bombay Aloo,5.95
49474,1,2017-01-28 16:51:00,Mushroom Bhajee,5.95
49475,1,2017-01-28 12:32:00,Brinjal Bhajee,5.95
49476,1,2017-01-28 12:32:00,Saag Paneer,5.95
49477,1,2017-01-27 20:37:00,Saag Aloo,5.95
49478,1,2017-01-27 19:13:00,Mixed Starter,5.95
49479,1,2017-01-27 19:13:00,Bombay Aloo,5.95
49480,1,2017-01-27 19:13:00,Saag Aloo,5.95
49481,1,2017-01-27 18:57:00,Tandoori Fish,5.95
49482,1,2017-01-27 18:52:00,Tarka Dall,5.95
49483,1,2017-01-27 18:52:00,Chana Masala,5.95
49484,1,2017-01-27 18:52:00,Bhindi Bhajee,5.95
49485,1,2017-01-27 18:31:00,King Prawn Butterfly,5.95
49486,1,2017-01-27 18:29:00,Aloo Gobi,5.95
49487,1,2017-01-27 18:26:00,Aloo Gobi,5.95
49488,1,2017-01-27 18:26:00,King Prawn Butterfly,5.95
49489,1,2017-01-27 18:11:00,Mixed Starter,5.95
49490,1,2017-01-27 18:11:00,Bombay Aloo,5.95
49491,1,2017-01-27 18:05:00,Bhindi Bhajee,5.95
49492,1,2017-01-27 00:28:00,Chicken Pakora,5.95
49493,1,2017-01-26 19:41:00,Chicken Pakora,5.95
49494,1,2017-01-26 18:32:00,Bombay Aloo,5.95
49495,1,2017-01-26 11:51:00,Chicken Pakora,5.95
49496,1,2017-01-25 20:56:00,King Prawn Puree,5.95
49497,1,2017-01-25 19:49:00,Bombay Aloo,5.95
49498,1,2017-01-25 19:47:00,Saag Aloo,5.95
49499,1,2017-01-25 19:47:00,Bhindi Bhajee,5.95
49500,1,2017-01-25 19:28:00,Saag Paneer,5.95
49501,1,2017-01-25 19:11:00,Muttar Paneer,5.95
49502,1,2017-01-25 19:11:00,Bhindi Bhajee,5.95
49503,1,2017-01-25 19:11:00,Saag Dall,5.95
49504,1,2017-01-25 19:11:00,Baingan Hari Mirch,5.95
49505,1,2017-01-25 18:00:00,Bombay Aloo,5.95
49506,1,2017-01-24 17:21:00,Saag Aloo,5.95
49507,1,2017-01-23 21:50:00,Saag Paneer,5.95
49508,1,2017-01-23 19:51:00,Bombay Aloo,5.95
49509,1,2017-01-23 19:11:00,Bombay Aloo,5.95
49510,1,2017-01-23 19:11:00,Bhindi Bhajee,5.95
49511,1,2017-01-21 19:15:00,Bombay Aloo,5.95
49512,1,2017-01-21 19:09:00,Tarka Dall,5.95
49513,1,2017-01-21 19:09:00,Saag Bhajee,5.95
49514,1,2017-01-21 18:51:00,Saag Aloo,5.95
49515,1,2017-01-21 18:45:00,Mixed Starter,5.95
49516,1,2017-01-21 18:45:00,Tarka Dall,5.95
49517,1,2017-01-21 18:43:00,Saag Aloo,5.95
49518,1,2017-01-21 18:26:00,Mushroom Bhajee,5.95
49519,1,2017-01-21 18:26:00,Saag Aloo,5.95
49520,1,2017-01-21 18:18:00,Mushroom Bhajee,5.95
49521,1,2017-01-21 18:18:00,Saag Aloo,5.95
49522,1,2017-01-21 11:38:00,Saag Paneer,5.95
49523,1,2017-01-20 20:34:00,Mushroom Bhajee,5.95
49524,1,2017-01-20 19:56:00,Cauliflower Bhajee,5.95
49525,1,2017-01-20 19:56:00,Royal Paneer,5.95
49526,1,2017-01-20 18:39:00,Aloo Methi,5.95
49527,1,2017-01-20 18:39:00,Brinjal Bhajee,5.95
49528,1,2017-01-20 18:20:00,Bombay Aloo,5.95
49529,1,2017-01-20 18:20:00,Mushroom Bhajee,5.95
49530,1,2017-01-20 18:18:00,Saag Aloo,5.95
49531,1,2017-01-20 17:45:00,Tarka Dall,5.95
49532,1,2017-01-20 17:45:00,Saag Paneer,5.95
49533,1,2017-01-19 19:13:00,Saag Aloo,5.95
49534,1,2017-01-19 18:58:00,Saag Aloo,5.95
49535,1,2017-01-19 18:57:00,Chana Masala,5.95
49536,1,2017-01-18 19:49:00,Saag Aloo,5.95
49537,1,2017-01-18 19:43:00,Aloo Methi,5.95
49538,1,2017-01-18 17:39:00,Saag Aloo,5.95
49539,1,2017-01-16 18:39:00,Royal Paneer,5.95
49540,1,2017-01-16 18:39:00,Muttar Paneer,5.95
49541,1,2017-01-16 18:39:00,Saag Paneer,5.95
49542,1,2017-01-16 18:19:00,Aloo Gobi,5.95
49543,1,2017-01-16 18:03:00,COBRA (660ML),5.95
49544,1,2017-01-15 22:09:00,Chicken Pakora,5.95
49545,1,2017-01-15 22:09:00,Bombay Aloo,5.95
49546,1,2017-01-15 18:51:00,Cauliflower Bhajee,5.95
49547,1,2017-01-15 18:51:00,Saag Bhajee,5.95
49548,1,2017-01-15 18:51:00,Aloo Gobi,5.95
49549,1,2017-01-15 17:23:00,Saag Aloo,5.95
49550,1,2017-01-15 17:11:00,Mixed Starter,5.95
49551,1,2017-01-15 17:11:00,COBRA (660ML),5.95
49552,1,2017-01-15 17:00:00,Tandoori Fish,5.95
49553,1,2017-01-14 20:03:00,Baingan Hari Mirch,5.95
49554,2,2017-01-14 20:03:00,Bombay Aloo,5.95
49555,2,2017-01-14 19:57:00,Bombay Aloo,5.95
49556,1,2017-01-14 19:57:00,Baingan Hari Mirch,5.95
49557,1,2017-01-14 19:15:00,Chicken Pakora,5.95
49558,1,2017-01-14 19:15:00,Chana Masala,5.95
49559,1,2017-01-14 19:01:00,Bombay Aloo,5.95
49560,1,2017-01-14 18:18:00,Bombay Aloo,5.95
49561,1,2017-01-14 18:14:00,Bombay Aloo,5.95
49562,1,2017-01-14 10:10:00,Bombay Aloo,5.95
49563,1,2017-01-13 18:51:00,Bombay Aloo,5.95
49564,1,2017-01-13 18:21:00,Mixed Vegetable Curry,5.95
49565,1,2017-01-13 18:21:00,Vegetable Mysore,5.95
49566,1,2017-01-13 18:21:00,Saag Aloo,5.95
49567,1,2017-01-13 17:56:00,Chana Masala,5.95
49568,1,2017-01-13 17:56:00,Aloo Gobi,5.95
49569,1,2017-01-13 17:39:00,Bombay Aloo,5.95
49570,1,2017-01-12 21:01:00,King Prawn Puree,5.95
49571,1,2017-01-12 21:01:00,Muttar Paneer,5.95
49572,1,2017-01-12 19:57:00,Mushroom Bhajee,5.95
49573,1,2017-01-12 19:57:00,Royal Paneer,5.95
49574,1,2017-01-12 19:34:00,Aloo Gobi,5.95
49575,1,2017-01-12 19:34:00,Saag Paneer,5.95
49576,1,2017-01-12 19:01:00,Bombay Aloo,5.95
49577,1,2017-01-12 18:22:00,Bombay Aloo,5.95
49578,1,2017-01-12 18:22:00,Saag Aloo,5.95
49579,1,2017-01-11 19:15:00,Chicken Pakora,5.95
49580,1,2017-01-11 18:50:00,Tarka Dall,5.95
49581,1,2017-01-11 18:50:00,Saag Aloo,5.95
49582,1,2017-01-10 16:39:00,Royal Paneer,5.95
49583,1,2017-01-09 20:35:00,Baingan Hari Mirch,5.95
49584,1,2017-01-09 20:35:00,Chana Masala,5.95
49585,1,2017-01-09 20:35:00,Dall Samba,5.95
49586,1,2017-01-09 20:35:00,Saag Paneer,5.95
49587,1,2017-01-09 18:43:00,Saag Aloo,5.95
49588,1,2017-01-09 18:43:00,Brinjal Bhajee,5.95
49589,1,2017-01-09 18:39:00,Brinjal Bhajee,5.95
49590,1,2017-01-09 18:39:00,Saag Aloo,5.95
49591,1,2017-01-08 20:52:00,Tarka Dall,5.95
49592,1,2017-01-08 20:52:00,Brinjal Bhajee,5.95
49593,1,2017-01-08 20:52:00,Muttar Paneer,5.95
49594,1,2017-01-08 20:52:00,Vegetable Mysore,5.95
49595,1,2017-01-08 18:59:00,Saag Bhajee,5.95
49596,1,2017-01-08 18:38:00,Bombay Aloo,5.95
49597,1,2017-01-08 18:35:00,Saag Aloo,5.95
49598,1,2017-01-08 18:35:00,Tarka Dall,5.95
49599,1,2017-01-08 17:43:00,Bhindi Bhajee,5.95
49600,1,2017-01-08 17:38:00,Tarka Dall,5.95
49601,1,2017-01-08 17:38:00,Bombay Aloo,5.95
49602,1,2017-01-08 17:38:00,Chana Masala,5.95
49603,1,2017-01-08 17:23:00,Chicken Pakora,5.95
49604,1,2017-01-08 17:23:00,Saag Paneer,5.95
49605,1,2017-01-08 16:56:00,Bombay Aloo,5.95
49606,1,2017-01-08 13:57:00,Mixed Starter,5.95
49607,1,2017-01-07 20:48:00,Mushroom Bhajee,5.95
49608,1,2017-01-07 19:29:00,Bombay Aloo,5.95
49609,1,2017-01-07 19:21:00,Mixed Starter,5.95
49610,1,2017-01-07 18:28:00,Bombay Aloo,5.95
49611,1,2017-01-07 18:28:00,Bombay Aloo,5.95
49612,1,2017-01-07 18:28:00,Mushroom Bhajee,5.95
49613,1,2017-01-07 18:24:00,Cauliflower Bhajee,5.95
49614,1,2017-01-07 18:23:00,Cauliflower Bhajee,5.95
49615,1,2017-01-07 18:16:00,Saag Aloo,5.95
49616,1,2017-01-07 17:43:00,Bombay Aloo,5.95
49617,1,2017-01-06 20:05:00,Mushroom Bhajee,5.95
49618,1,2017-01-06 20:05:00,Chana Masala,5.95
49619,1,2017-01-06 20:05:00,Tarka Dall,5.95
49620,1,2017-01-06 19:45:00,COBRA (660ML),5.95
49621,1,2017-01-06 19:04:00,Bombay Aloo,5.95
49622,1,2017-01-06 18:28:00,Aloo Gobi,5.95
49623,1,2017-01-06 18:25:00,Saag Aloo,5.95
49624,1,2017-01-06 18:12:00,Bombay Aloo,5.95
49625,1,2017-01-06 18:12:00,Mushroom Bhajee,5.95
49626,1,2017-01-06 17:34:00,Muttar Paneer,5.95
49627,1,2017-01-06 17:34:00,Aloo Methi,5.95
49628,1,2017-01-06 17:34:00,COBRA (660ML),5.95
49629,1,2017-01-06 17:32:00,Saag Paneer,5.95
49630,1,2017-01-06 17:10:00,Bombay Aloo,5.95
49631,1,2017-01-06 16:55:00,Chana Masala,5.95
49632,1,2017-01-04 18:23:00,Chicken Pakora,5.95
49633,1,2017-01-04 18:23:00,Mushroom Bhajee,5.95
49634,1,2017-01-04 18:23:00,Saag Aloo,5.95
49635,1,2017-01-04 18:10:00,Baingan Hari Mirch,5.95
49636,1,2017-01-04 18:03:00,Mixed Vegetable Curry,5.95
49637,1,2017-01-04 18:00:00,Mixed Vegetable Curry,5.95
49638,1,2017-01-04 16:46:00,Bombay Aloo,5.95
49639,1,2017-01-03 21:52:00,Saag Paneer,5.95
49640,1,2017-01-03 21:52:00,Brinjal Bhajee,5.95
49641,1,2017-01-03 21:52:00,Bhindi Bhajee,5.95
49642,1,2017-01-03 21:52:00,Tarka Dall,5.95
49643,1,2017-01-03 19:41:00,Saag Aloo,5.95
49644,1,2017-01-03 19:41:00,Mushroom Bhajee,5.95
49645,1,2017-01-03 19:27:00,Chana Masala,5.95
49646,1,2017-01-03 19:07:00,Saag Paneer,5.95
49647,1,2017-01-03 17:35:00,Saag Aloo,5.95
49648,1,2017-01-03 17:35:00,COBRA (660ML),5.95
49649,1,2017-01-02 19:12:00,Royal Paneer,5.95
49650,1,2017-01-02 18:25:00,Bombay Aloo,5.95
49651,2,2017-01-02 18:17:00,Bombay Aloo,5.95
49652,1,2017-01-02 18:16:00,Saag Aloo,5.95
49653,1,2017-01-01 20:48:00,Tarka Dall,5.95
49654,1,2017-01-01 20:48:00,Chana Masala,5.95
49655,1,2017-01-01 20:48:00,Bhindi Bhajee,5.95
49656,2,2017-01-01 18:35:00,Saag Aloo,5.95
49657,1,2017-01-01 18:20:00,Saag Paneer,5.95
49658,1,2017-01-01 17:51:00,Bombay Aloo,5.95
49659,1,2017-01-01 17:51:00,Saag Bhajee,5.95
49660,1,2017-01-01 17:51:00,Chicken Pakora,5.95
49661,1,2016-12-31 20:26:00,Chicken Pakora,5.95
49662,1,2016-12-31 20:26:00,Bombay Aloo,5.95
49663,1,2016-12-31 20:12:00,Bombay Aloo,5.95
49664,1,2016-12-31 19:11:00,King Prawn Puree,5.95
49665,1,2016-12-31 18:57:00,Bombay Aloo,5.95
49666,1,2016-12-31 18:33:00,Tarka Dall,5.95
49667,1,2016-12-31 18:26:00,Aloo Gobi,5.95
49668,1,2016-12-31 18:24:00,Chicken Pakora,5.95
49669,1,2016-12-31 18:15:00,Bhindi Bhajee,5.95
49670,1,2016-12-31 17:54:00,Bombay Aloo,5.95
49671,2,2016-12-31 17:46:00,Aloo Gobi,5.95
49672,1,2016-12-31 17:46:00,Chicken Pakora,5.95
49673,1,2016-12-31 17:34:00,Mushroom Bhajee,5.95
49674,1,2016-12-31 17:34:00,Bombay Aloo,5.95
49675,1,2016-12-31 13:27:00,Royal Paneer,5.95
49676,1,2016-12-31 13:27:00,Tarka Dall,5.95
49677,1,2016-12-31 13:27:00,Saag Paneer,5.95
49678,1,2016-12-30 21:35:00,Saag Aloo,5.95
49679,1,2016-12-30 21:35:00,King Prawn Puree,5.95
49680,1,2016-12-30 18:13:00,Saag Dall,5.95
49681,1,2016-12-30 17:56:00,Saag Paneer,5.95
49682,1,2016-12-30 16:56:00,Bombay Aloo,5.95
49683,1,2016-12-29 21:56:00,Saag Dall,5.95
49684,1,2016-12-29 21:56:00,Vegetable Mysore,5.95
49685,1,2016-12-29 21:56:00,Baingan Hari Mirch,5.95
49686,1,2016-12-29 21:56:00,Saag Paneer,5.95
49687,1,2016-12-29 18:42:00,King Prawn Butterfly,5.95
49688,1,2016-12-29 18:42:00,Saag Paneer,5.95
49689,1,2016-12-29 18:08:00,Bombay Aloo,5.95
49690,1,2016-12-28 19:56:00,Mixed Starter,5.95
49691,1,2016-12-28 19:56:00,Mixed Vegetable Curry,5.95
49692,1,2016-12-28 19:56:00,Bombay Aloo,5.95
49693,1,2016-12-28 19:44:00,Saag Paneer,5.95
49694,1,2016-12-28 18:54:00,Baingan Hari Mirch,5.95
49695,1,2016-12-28 18:52:00,Mushroom Bhajee,5.95
49696,1,2016-12-28 18:52:00,Tarka Dall,5.95
49697,2,2016-12-28 17:12:00,Bombay Aloo,5.95
49698,1,2016-12-28 17:02:00,Muttar Paneer,5.95
49699,1,2016-12-28 17:02:00,Bombay Aloo,5.95
49700,1,2016-12-28 17:02:00,Tarka Dall,5.95
49701,1,2016-12-28 13:15:00,Bhindi Bhajee,5.95
49702,1,2016-12-27 21:09:00,Mixed Vegetable Curry,5.95
49703,1,2016-12-27 19:22:00,Bombay Aloo,5.95
49704,1,2016-12-27 17:45:00,Dall Samba,5.95
49705,1,2016-12-27 17:45:00,Saag Dall,5.95
49706,1,2016-12-27 17:41:00,Saag Aloo,5.95
49707,1,2016-12-27 17:33:00,Bombay Aloo,5.95
49708,1,2016-12-27 17:29:00,Mixed Starter,5.95
49709,1,2016-12-27 17:29:00,Saag Aloo,5.95
49710,1,2016-12-27 17:25:00,Mixed Starter,5.95
49711,1,2016-12-27 17:25:00,Saag Aloo,5.95
49712,1,2016-12-26 19:50:00,Aloo Gobi,5.95
49713,1,2016-12-26 19:50:00,Saag Paneer,5.95
49714,1,2016-12-26 17:59:00,Mixed Vegetable Curry,5.95
49715,1,2016-12-26 17:59:00,Aloo Gobi,5.95
49716,1,2016-12-26 17:59:00,Saag Dall,5.95
49717,1,2016-12-26 17:59:00,Saag Paneer,5.95
49718,1,2016-12-25 18:49:00,Royal Paneer,5.95
49719,1,2016-12-25 15:51:00,Royal Paneer,5.95
49720,1,2016-12-24 20:38:00,Chana Masala,5.95
49721,1,2016-12-24 18:48:00,Saag Aloo,5.95
49722,1,2016-12-24 18:45:00,Aloo Gobi,5.95
49723,1,2016-12-24 18:45:00,Muttar Paneer,5.95
49724,1,2016-12-24 18:44:00,Tarka Dall,5.95
49725,2,2016-12-24 18:44:00,Saag Aloo,5.95
49726,1,2016-12-24 18:44:00,Aloo Gobi,5.95
49727,1,2016-12-24 18:44:00,Dall Samba,5.95
49728,1,2016-12-24 18:44:00,Saag Dall,5.95
49729,1,2016-12-24 18:44:00,Brinjal Bhajee,5.95
49730,2,2016-12-24 17:31:00,Bombay Aloo,5.95
49731,1,2016-12-24 17:31:00,Mushroom Bhajee,5.95
49732,1,2016-12-24 16:10:00,Saag Aloo,5.95
49733,1,2016-12-24 15:40:00,Bombay Aloo,5.95
49734,1,2016-12-23 20:06:00,Royal Paneer,5.95
49735,1,2016-12-23 20:00:00,Tandoori Fish,5.95
49736,1,2016-12-23 19:56:00,Saag Aloo,5.95
49737,1,2016-12-23 19:43:00,Brinjal Bhajee,5.95
49738,1,2016-12-23 19:43:00,Bombay Aloo,5.95
49739,1,2016-12-23 19:45:00,Saag Aloo,5.95
49740,1,2016-12-23 19:28:00,King Prawn Butterfly,5.95
49741,1,2016-12-23 19:28:00,Saag Aloo,5.95
49742,1,2016-12-23 19:28:00,Bombay Aloo,5.95
49743,1,2016-12-23 18:54:00,Cauliflower Bhajee,5.95
49744,1,2016-12-23 17:26:00,Saag Aloo,5.95
49745,1,2016-12-23 17:26:00,Chicken Pakora,5.95
49746,1,2016-12-23 17:20:00,Mixed Starter,5.95
49747,1,2016-12-23 13:42:00,Tarka Dall,5.95
49748,1,2016-12-23 13:39:00,Tarka Dall,5.95
49749,1,2016-12-23 13:37:00,Tarka Dall,5.95
49750,1,2016-12-22 18:05:00,Bombay Aloo,5.95
49751,1,2016-12-21 22:20:00,Bombay Aloo,5.95
49752,1,2016-12-21 20:22:00,Bhindi Bhajee,5.95
49753,1,2016-12-21 20:22:00,Aloo Methi,5.95
49754,1,2016-12-21 20:19:00,Bhindi Bhajee,5.95
49755,1,2016-12-21 20:19:00,Aloo Methi,5.95
49756,1,2016-12-21 18:51:00,Saag Dall,5.95
49757,1,2016-12-21 17:44:00,Mixed Starter,5.95
49758,1,2016-12-21 17:44:00,Cauliflower Bhajee,5.95
49759,1,2016-12-21 17:44:00,COBRA (660ML),5.95
49760,1,2016-12-21 17:42:00,Aloo Gobi,5.95
49761,1,2016-12-20 22:31:00,King Prawn Puree,5.95
49762,1,2016-12-20 22:31:00,Mixed Starter,5.95
49763,1,2016-12-20 22:31:00,Tandoori Fish,5.95
49764,1,2016-12-20 22:31:00,Baingan Hari Mirch,5.95
49765,1,2016-12-20 22:31:00,Dall Samba,5.95
49766,1,2016-12-20 18:28:00,Saag Aloo,5.95
49767,3,2016-12-20 18:28:00,Saag Aloo,5.95
49768,1,2016-12-20 18:22:00,Bombay Aloo,5.95
49769,1,2016-12-19 20:43:00,Royal Paneer,5.95
49770,1,2016-12-19 20:43:00,Muttar Paneer,5.95
49771,1,2016-12-19 20:43:00,Saag Paneer,5.95
49772,1,2016-12-19 18:38:00,Mixed Vegetable Curry,5.95
49773,1,2016-12-19 18:38:00,Saag Aloo,5.95
49774,1,2016-12-19 17:48:00,Bombay Aloo,5.95
49775,1,2016-12-18 18:30:00,Aloo Gobi,5.95
49776,1,2016-12-18 18:03:00,Chicken Pakora,5.95
49777,1,2016-12-18 17:36:00,Mushroom Bhajee,5.95
49778,1,2016-12-18 17:36:00,Tarka Dall,5.95
49779,4,2016-12-18 17:36:00,COBRA (660ML),5.95
49780,1,2016-12-18 16:59:00,Saag Aloo,5.95
49781,1,2016-12-18 16:59:00,Chicken Pakora,5.95
49782,1,2016-12-18 11:50:00,Saag Paneer,5.95
49783,1,2016-12-18 11:40:00,Saag Paneer,5.95
49784,1,2016-12-17 20:54:00,Bombay Aloo,5.95
49785,1,2016-12-17 20:29:00,Bombay Aloo,5.95
49786,1,2016-12-17 19:01:00,Tarka Dall,5.95
49787,1,2016-12-17 18:24:00,Bombay Aloo,5.95
49788,1,2016-12-17 18:22:00,Bombay Aloo,5.95
49789,1,2016-12-17 18:18:00,Mixed Starter,5.95
49790,1,2016-12-17 18:18:00,Saag Aloo,5.95
49791,1,2016-12-17 14:51:00,Aloo Gobi,5.95
49792,1,2016-12-16 21:01:00,King Prawn Butterfly,5.95
49793,1,2016-12-16 19:39:00,Bombay Aloo,5.95
49794,1,2016-12-16 19:15:00,Bombay Aloo,5.95
49795,1,2016-12-16 19:15:00,Brinjal Bhajee,5.95
49796,1,2016-12-16 19:15:00,Mushroom Bhajee,5.95
49797,1,2016-12-16 18:52:00,Tarka Dall,5.95
49798,1,2016-12-16 18:49:00,Mixed Starter,5.95
49799,1,2016-12-16 17:21:00,Vegetable Mysore,5.95
49800,1,2016-12-16 17:21:00,Saag Aloo,5.95
49801,1,2016-12-16 17:21:00,Mixed Vegetable Curry,5.95
49802,1,2016-12-16 17:16:00,Bombay Aloo,5.95
49803,1,2016-12-16 16:54:00,Bombay Aloo,5.95
49804,1,2016-12-15 20:08:00,Tarka Dall,5.95
49805,1,2016-12-15 20:08:00,Muttar Paneer,5.95
49806,1,2016-12-15 19:51:00,Cauliflower Bhajee,5.95
49807,1,2016-12-15 19:40:00,Baingan Hari Mirch,5.95
49808,1,2016-12-15 19:40:00,Saag Aloo,5.95
49809,1,2016-12-15 18:17:00,Bombay Aloo,5.95
49810,1,2016-12-15 17:47:00,King Prawn Puree,5.95
49811,1,2016-12-15 12:04:00,Saag Aloo,5.95
49812,1,2016-12-15 08:35:00,Mushroom Bhajee,5.95
49813,1,2016-12-15 08:35:00,Saag Aloo,5.95
49814,1,2016-12-15 08:35:00,Saag Paneer,5.95
49815,1,2016-12-13 20:36:00,Mixed Starter,5.95
49816,1,2016-12-13 18:49:00,Aloo Gobi,5.95
49817,1,2016-12-12 19:43:00,Mixed Starter,5.95
49818,1,2016-12-12 19:43:00,Bombay Aloo,5.95
49819,2,2016-12-12 19:22:00,Mixed Starter,5.95
49820,2,2016-12-12 19:22:00,COBRA (660ML),5.95
49821,1,2016-12-11 21:11:00,Saag Aloo,5.95
49822,1,2016-12-11 19:24:00,Royal Paneer,5.95
49823,1,2016-12-11 18:04:00,Chicken Pakora,5.95
49824,1,2016-12-11 18:04:00,Royal Paneer,5.95
49825,1,2016-12-11 12:53:00,Mixed Starter,5.95
49826,1,2016-12-10 19:53:00,Saag Paneer,5.95
49827,1,2016-12-10 19:46:00,COBRA (660ML),5.95
49828,1,2016-12-10 18:54:00,King Prawn Puree,5.95
49829,1,2016-12-10 18:54:00,Mixed Starter,5.95
49830,1,2016-12-10 18:54:00,Saag Aloo,5.95
49831,1,2016-12-10 18:44:00,Saag Aloo,5.95
49832,1,2016-12-10 18:44:00,Bombay Aloo,5.95
49833,1,2016-12-10 18:37:00,Bombay Aloo,5.95
49834,1,2016-12-10 18:37:00,Baingan Hari Mirch,5.95
49835,1,2016-12-10 16:20:00,Mixed Starter,5.95
49836,1,2016-12-09 21:04:00,Mixed Starter,5.95
49837,1,2016-12-09 20:59:00,Saag Bhajee,5.95
49838,1,2016-12-09 20:56:00,Saag Paneer,5.95
49839,1,2016-12-09 20:56:00,Muttar Paneer,5.95
49840,1,2016-12-09 20:56:00,Royal Paneer,5.95
49841,1,2016-12-09 19:41:00,Saag Aloo,5.95
49842,1,2016-12-09 19:00:00,Saag Aloo,5.95
49843,1,2016-12-09 18:50:00,Aloo Gobi,5.95
49844,1,2016-12-09 17:56:00,Mixed Vegetable Curry,5.95
49845,1,2016-12-09 17:56:00,Chana Masala,5.95
49846,1,2016-12-09 17:56:00,COBRA (660ML),5.95
49847,1,2016-12-09 17:08:00,Bombay Aloo,5.95
49848,1,2016-12-09 17:08:00,Mixed Starter,5.95
49849,1,2016-12-09 17:08:00,Tandoori Fish,5.95
49850,1,2016-12-09 16:58:00,Saag Aloo,5.95
49851,1,2016-12-08 18:58:00,Saag Aloo,5.95
49852,1,2016-12-07 19:45:00,Bombay Aloo,5.95
49853,1,2016-12-07 18:15:00,Saag Aloo,5.95
49854,1,2016-12-07 17:25:00,Bombay Aloo,5.95
49855,1,2016-12-06 20:42:00,Tarka Dall,5.95
49856,1,2016-12-06 20:40:00,Tarka Dall,5.95
