id,datetime,name,quantity,price
44380,2018-12-14 19:07:00,Mixed Starter,1,5.95
44381,2018-12-14 19:02:00,COBRA ( LARGE ),1,5.95
44382,2018-12-14 18:49:00,Saag Aloo,1,5.95
44383,2018-12-14 18:49:00,Aloo Gobi,1,5.95
44384,2018-12-14 18:47:00,Saag Aloo,1,5.95
44385,2018-12-14 18:25:00,Saag Aloo,1,5.95
44386,2018-12-14 18:25:00,Bhindi Bhajee,1,5.95
44387,2018-12-14 17:52:00,Aloo Gobi,1,5.95
44388,2018-12-14 17:41:00,Saag Paneer,1,5.95
44389,2018-12-14 17:37:00,Chicken Pakora,1,5.95
44390,2018-12-14 17:37:00,Tarka Dall,1,5.95
44391,2018-12-13 20:35:00,Saag Aloo,1,5.95
44392,2018-12-13 20:01:00,Bombay Aloo,1,5.95
44393,2018-12-13 20:01:00,Bhindi Bhajee,1,5.95
44394,2018-12-13 19:39:00,Chicken Pakora,1,5.95
44395,2018-12-13 18:49:00,Baingan Hari Mirch,1,5.95
44396,2018-12-13 18:36:00,Tarka Dall,1,5.95
44397,2018-12-13 18:36:00,Chana Masala,1,5.95
44398,2018-12-13 18:25:00,Saag Paneer,1,5.95
44399,2018-12-13 12:42:00,Bombay Aloo,1,5.95
44400,2018-12-12 18:50:00,Bombay Aloo,1,5.95
44401,2018-12-12 18:22:00,Chicken Pakora,1,5.95
44402,2018-12-12 18:21:00,Bombay Aloo,1,5.95
44403,2018-12-11 21:28:00,Chana Masala,1,5.95
44404,2018-12-11 17:16:00,Tandoori Fish,1,5.95
44405,2018-12-11 17:16:00,Mixed Starter,2,5.95
44406,2018-12-11 17:16:00,Mixed Vegetable Curry,1,5.95
44407,2018-12-11 17:16:00,Muttar Paneer,1,5.95
44408,2018-12-11 17:16:00,Aloo Gobi,1,5.95
44409,2018-12-11 17:16:00,Chana Masala,1,5.95
44410,2018-12-10 19:36:00,Mixed Starter,1,5.95
44411,2018-12-10 17:55:00,Chana Masala,2,5.95
44412,2018-12-10 17:55:00,Tarka Dall,2,5.95
44413,2018-12-10 15:50:00,Vegetable Mysore,1,5.95
44414,2018-12-10 15:50:00,Chana Masala,1,5.95
44415,2018-12-09 22:38:00,Mushroom Bhajee,1,5.95
44416,2018-12-09 19:11:00,Bombay Aloo,1,5.95
44417,2018-12-09 19:04:00,Royal Paneer,1,5.95
44418,2018-12-09 18:37:00,Bombay Aloo,1,5.95
44419,2018-12-09 18:32:00,Muttar Paneer,1,5.95
44420,2018-12-09 18:32:00,Saag Aloo,1,5.95
44421,2018-12-09 17:30:00,Bombay Aloo,2,5.95
44422,2018-12-09 17:30:00,Chana Masala,1,5.95
44423,2018-12-09 17:30:00,Brinjal Bhajee,1,5.95
44424,2018-12-09 16:57:00,Saag Aloo,1,5.95
44425,2018-12-09 16:47:00,Cauliflower Bhajee,1,5.95
44426,2018-12-09 16:33:00,Saag Aloo,1,5.95
44427,2018-12-09 16:33:00,Vegetable Mysore,1,5.95
44428,2018-12-08 20:55:00,Saag Paneer,1,5.95
44429,2018-12-08 20:55:00,Aloo Gobi,1,5.95
44430,2018-12-08 20:42:00,Mushroom Bhajee,1,5.95
44431,2018-12-08 19:55:00,Saag Aloo,1,5.95
44432,2018-12-08 19:38:00,Tarka Dall,1,5.95
44433,2018-12-08 19:38:00,Saag Dall,1,5.95
44434,2018-12-08 19:35:00,Saag Aloo,1,5.95
44435,2018-12-08 19:29:00,Mushroom Bhajee,1,5.95
44436,2018-12-08 19:19:00,Saag Paneer,1,5.95
44437,2018-12-08 19:19:00,Bombay Aloo,1,5.95
44438,2018-12-08 19:10:00,Saag Bhajee,1,5.95
44439,2018-12-08 18:52:00,Bombay Aloo,1,5.95
44440,2018-12-08 18:52:00,Saag Aloo,1,5.95
44441,2018-12-08 18:43:00,Bombay Aloo,1,5.95
44442,2018-12-08 18:35:00,Mixed Starter,1,5.95
44443,2018-12-08 18:35:00,Saag Aloo,1,5.95
44444,2018-12-08 18:34:00,Bombay Aloo,1,5.95
44445,2018-12-08 18:34:00,Mushroom Bhajee,1,5.95
44446,2018-12-08 18:34:00,Chana Masala,1,5.95
44447,2018-12-08 17:48:00,Saag Aloo,1,5.95
44448,2018-12-08 17:48:00,Aloo Gobi,1,5.95
44449,2018-12-08 17:47:00,Bombay Aloo,1,5.95
44450,2018-12-07 23:01:00,Saag Paneer,1,5.95
44451,2018-12-07 19:50:00,Mixed Starter,1,5.95
44452,2018-12-07 19:41:00,Tandoori Fish,1,5.95
44453,2018-12-07 19:36:00,Saag Aloo,1,5.95
44454,2018-12-07 19:18:00,Royal Paneer,1,5.95
44455,2018-12-07 19:18:00,King Prawn Puree,1,5.95
44456,2018-12-07 19:14:00,Bombay Aloo,1,5.95
44457,2018-12-07 18:54:00,Baingan Hari Mirch,1,5.95
44458,2018-12-07 18:54:00,Aloo Gobi,1,5.95
44459,2018-12-07 18:37:00,Tarka Dall,1,5.95
44460,2018-12-07 18:37:00,Chana Masala,1,5.95
44461,2018-12-07 18:32:00,Tarka Dall,1,5.95
44462,2018-12-07 18:32:00,Chana Masala,1,5.95
44463,2018-12-07 18:11:00,Saag Aloo,1,5.95
44464,2018-12-07 17:54:00,Mixed Vegetable Curry,1,5.95
44465,2018-12-07 17:51:00,Saag Aloo,1,5.95
44466,2018-12-07 17:51:00,Bhindi Bhajee,1,5.95
44467,2018-12-07 16:51:00,Royal Paneer,1,5.95
44468,2018-12-06 20:39:00,Saag Aloo,1,5.95
44469,2018-12-06 19:09:00,Bombay Aloo,1,5.95
44470,2018-12-06 18:59:00,Mixed Starter,1,5.95
44471,2018-12-06 18:37:00,Mushroom Bhajee,1,5.95
44472,2018-12-06 18:16:00,Bombay Aloo,1,5.95
44473,2018-12-06 18:08:00,Royal Paneer,1,5.95
44474,2018-12-06 14:18:00,Bombay Aloo,1,5.95
44475,2018-12-05 22:33:00,Tandoori Fish,1,5.95
44476,2018-12-05 18:49:00,Saag Dall,1,5.95
44477,2018-12-05 13:14:00,Bombay Aloo,1,5.95
44478,2018-12-04 22:29:00,Mixed Starter,2,5.95
44479,2018-12-04 20:09:00,King Prawn Puree,1,5.95
44480,2018-12-04 19:28:00,Bhindi Bhajee,1,5.95
44481,2018-12-04 19:14:00,Mushroom Bhajee,1,5.95
44482,2018-12-02 20:48:00,Muttar Paneer,1,5.95
44483,2018-12-02 19:29:00,King Prawn Puree,1,5.95
44484,2018-12-02 19:29:00,Tandoori Fish,1,5.95
44485,2018-12-02 18:52:00,Mixed Starter,1,5.95
44486,2018-12-02 18:52:00,Chicken Pakora,1,5.95
44487,2018-12-02 18:52:00,Bombay Aloo,1,5.95
44488,2018-12-02 18:47:00,Saag Bhajee,1,5.95
44489,2018-12-02 18:20:00,Bombay Aloo,1,5.95
44490,2018-12-02 13:36:00,Bombay Aloo,1,5.95
44491,2018-12-01 22:54:00,Bombay Aloo,1,5.95
44492,2018-12-01 19:54:00,Bombay Aloo,1,5.95
44493,2018-12-01 19:52:00,Saag Bhajee,1,5.95
44494,2018-12-01 19:52:00,Bombay Aloo,1,5.95
44495,2018-12-01 19:37:00,Cauliflower Bhajee,1,5.95
44496,2018-12-01 19:06:00,Saag Paneer,2,5.95
44497,2018-12-01 18:59:00,Saag Aloo,1,5.95
44498,2018-12-01 18:54:00,Mixed Vegetable Curry,1,5.95
44499,2018-12-01 18:54:00,Bombay Aloo,1,5.95
44500,2018-12-01 18:54:00,Chana Masala,1,5.95
44501,2018-12-01 18:54:00,Aloo Gobi,1,5.95
44502,2018-12-01 18:54:00,Saag Paneer,1,5.95
44503,2018-12-01 18:36:00,Saag Aloo,1,5.95
44504,2018-12-01 18:25:00,Bhindi Bhajee,1,5.95
44505,2018-12-01 18:25:00,Saag Bhajee,1,5.95
44506,2018-12-01 18:23:00,Bombay Aloo,1,5.95
44507,2018-12-01 18:23:00,Brinjal Bhajee,1,5.95
44508,2018-12-01 18:13:00,Saag Aloo,1,5.95
44509,2018-12-01 18:00:00,Bombay Aloo,1,5.95
44510,2018-12-01 17:58:00,Mixed Starter,1,5.95
44511,2018-12-01 17:41:00,King Prawn Puree,1,5.95
44512,2018-12-01 17:41:00,Mixed Starter,1,5.95
44513,2018-12-01 17:41:00,Saag Aloo,1,5.95
44514,2018-11-30 22:43:00,Saag Aloo,1,5.95
44515,2018-11-30 21:39:00,Bombay Aloo,1,5.95
44516,2018-11-30 21:05:00,Bombay Aloo,1,5.95
44517,2018-11-30 20:44:00,Royal Paneer,1,5.95
44518,2018-11-30 20:17:00,Bombay Aloo,1,5.95
44519,2018-11-30 19:12:00,Muttar Paneer,1,5.95
44520,2018-11-30 19:11:00,Bombay Aloo,1,5.95
44521,2018-11-30 19:10:00,Mixed Starter,1,5.95
44522,2018-11-30 19:10:00,Bombay Aloo,1,5.95
44523,2018-11-30 18:59:00,Saag Aloo,1,5.95
44524,2018-11-30 18:37:00,Saag Paneer,1,5.95
44525,2018-11-30 18:31:00,Chicken Pakora,1,5.95
44526,2018-11-30 18:27:00,Saag Paneer,1,5.95
44527,2018-11-30 18:27:00,Bombay Aloo,1,5.95
44528,2018-11-30 18:25:00,King Prawn Puree,1,5.95
44529,2018-11-30 18:25:00,Saag Dall,1,5.95
44530,2018-11-30 18:06:00,Saag Paneer,1,5.95
44531,2018-11-30 18:03:00,Bombay Aloo,3,5.95
44532,2018-11-30 18:03:00,Mushroom Bhajee,2,5.95
44533,2018-11-30 17:58:00,Bombay Aloo,1,5.95
44534,2018-11-29 19:33:00,Mixed Starter,1,5.95
44535,2018-11-29 19:33:00,Tandoori Fish,1,5.95
44536,2018-11-29 19:33:00,Saag Dall,1,5.95
44537,2018-11-29 19:33:00,Bhindi Bhajee,1,5.95
44538,2018-11-29 19:15:00,Tarka Dall,1,5.95
44539,2018-11-29 19:15:00,Saag Paneer,1,5.95
44540,2018-11-29 18:30:00,Baingan Hari Mirch,1,5.95
44541,2018-11-28 21:30:00,King Prawn Puree,1,5.95
44542,2018-11-28 19:42:00,Royal Paneer,1,5.95
44543,2018-11-28 19:42:00,King Prawn Puree,1,5.95
44544,2018-11-28 18:56:00,Saag Paneer,1,5.95
44545,2018-11-28 18:42:00,Bombay Aloo,1,5.95
44546,2018-11-27 19:19:00,Royal Paneer,1,5.95
44547,2018-11-27 19:19:00,King Prawn Puree,1,5.95
44548,2018-11-27 19:14:00,King Prawn Puree,1,5.95
44549,2018-11-27 19:14:00,Royal Paneer,1,5.95
44550,2018-11-27 14:48:00,Bombay Aloo,1,5.95
44551,2018-11-26 19:45:00,Saag Paneer,1,5.95
44552,2018-11-26 19:45:00,Mixed Vegetable Curry,1,5.95
44553,2018-11-26 18:28:00,Mixed Starter,1,5.95
44554,2018-11-26 18:01:00,Saag Aloo,1,5.95
44555,2018-11-25 18:54:00,Bombay Aloo,1,5.95
44556,2018-11-25 18:47:00,Bombay Aloo,1,5.95
44557,2018-11-25 17:40:00,Bombay Aloo,1,5.95
44558,2018-11-25 17:33:00,Bombay Aloo,1,5.95
44559,2018-11-25 17:33:00,Mushroom Bhajee,1,5.95
44560,2018-11-25 16:37:00,Saag Aloo,1,5.95
44561,2018-11-25 12:11:00,Bombay Aloo,1,5.95
44562,2018-11-24 21:15:00,Saag Aloo,1,5.95
44563,2018-11-24 21:12:00,Bombay Aloo,1,5.95
44564,2018-11-24 19:38:00,Bombay Aloo,1,5.95
44565,2018-11-24 19:31:00,COBRA ( LARGE ),1,5.95
44566,2018-11-24 19:20:00,Aloo Gobi,1,5.95
44567,2018-11-24 18:47:00,Chana Masala,1,5.95
44568,2018-11-24 18:28:00,Mushroom Bhajee,1,5.95
44569,2018-11-24 18:11:00,Saag Aloo,1,5.95
44570,2018-11-24 18:00:00,Royal Paneer,1,5.95
44571,2018-11-24 17:15:00,Aloo Gobi,1,5.95
44572,2018-11-24 16:28:00,Cauliflower Bhajee,1,5.95
44573,2018-11-23 19:20:00,Dall Samba,1,5.95
44574,2018-11-23 19:20:00,Baingan Hari Mirch,1,5.95
44575,2018-11-23 19:20:00,Bhindi Bhajee,1,5.95
44576,2018-11-23 19:12:00,Vegetable Mysore,1,5.95
44577,2018-11-23 19:08:00,Saag Paneer,1,5.95
44578,2018-11-23 18:38:00,Bombay Aloo,1,5.95
44579,2018-11-23 18:20:00,Mixed Starter,1,5.95
44580,2018-11-23 18:15:00,Aloo Gobi,1,5.95
44581,2018-11-23 17:41:00,Bombay Aloo,1,5.95
44582,2018-11-23 17:41:00,Chana Masala,1,5.95
44583,2018-11-23 17:39:00,Mixed Vegetable Curry,1,5.95
44584,2018-11-22 20:03:00,Mushroom Bhajee,1,5.95
44585,2018-11-22 18:37:00,Aloo Gobi,1,5.95
44586,2018-11-21 21:34:00,Saag Paneer,1,5.95
44587,2018-11-21 21:22:00,Bombay Aloo,1,5.95
44588,2018-11-21 19:58:00,Bombay Aloo,1,5.95
44589,2018-11-21 18:41:00,Bombay Aloo,1,5.95
44590,2018-11-21 18:05:00,Baingan Hari Mirch,1,5.95
44591,2018-11-21 18:05:00,Bhindi Bhajee,1,5.95
44592,2018-11-21 18:05:00,Saag Dall,1,5.95
44593,2018-11-21 18:05:00,Tandoori Fish,1,5.95
44594,2018-11-21 14:08:00,Bombay Aloo,1,5.95
44595,2018-11-20 20:41:00,Aloo Gobi,1,5.95
44596,2018-11-20 19:24:00,Cauliflower Bhajee,1,5.95
44597,2018-11-20 19:20:00,Tarka Dall,1,5.95
44598,2018-11-20 19:20:00,Bhindi Bhajee,2,5.95
44599,2018-11-20 18:39:00,Saag Aloo,1,5.95
44600,2018-11-19 18:58:00,Bombay Aloo,1,5.95
44601,2018-11-19 18:40:00,Mixed Vegetable Curry,1,5.95
44602,2018-11-19 17:27:00,Bombay Aloo,1,5.95
44603,2018-11-19 13:40:00,Muttar Paneer,1,5.95
44604,2018-11-18 19:58:00,Mixed Starter,1,5.95
44605,2018-11-18 19:58:00,Saag Aloo,1,5.95
44606,2018-11-18 19:50:00,Bhindi Bhajee,1,5.95
44607,2018-11-18 19:50:00,Saag Aloo,1,5.95
44608,2018-11-18 18:05:00,Bombay Aloo,1,5.95
44609,2018-11-18 18:01:00,Saag Paneer,1,5.95
44610,2018-11-18 17:17:00,Bombay Aloo,1,5.95
44611,2018-11-18 17:17:00,Mushroom Bhajee,1,5.95
44612,2018-11-18 17:05:00,Royal Paneer,1,5.95
44613,2018-11-18 17:04:00,Chicken Pakora,1,5.95
44614,2018-11-18 16:35:00,Saag Aloo,1,5.95
44615,2018-11-17 20:13:00,Chana Masala,1,5.95
44616,2018-11-17 19:51:00,Bhindi Bhajee,1,5.95
44617,2018-11-17 19:39:00,Tandoori Fish,1,5.95
44618,2018-11-17 19:39:00,Bombay Aloo,1,5.95
44619,2018-11-17 19:28:00,Bhindi Bhajee,1,5.95
44620,2018-11-17 19:07:00,Saag Aloo,1,5.95
44621,2018-11-17 19:02:00,Saag Paneer,1,5.95
44622,2018-11-17 18:46:00,Cauliflower Bhajee,1,5.95
44623,2018-11-17 18:40:00,Mixed Starter,1,5.95
44624,2018-11-17 18:40:00,Cauliflower Bhajee,1,5.95
44625,2018-11-17 18:27:00,Aloo Gobi,1,5.95
44626,2018-11-17 18:27:00,Tandoori Fish,1,5.95
44627,2018-11-17 18:04:00,Aloo Gobi,1,5.95
44628,2018-11-17 18:01:00,Mushroom Bhajee,2,5.95
44629,2018-11-17 18:01:00,Saag Aloo,1,5.95
44630,2018-11-17 17:27:00,Bombay Aloo,1,5.95
44631,2018-11-17 17:21:00,Saag Aloo,1,5.95
44632,2018-11-17 17:14:00,Bombay Aloo,1,5.95
44633,2018-11-17 17:08:00,Royal Paneer,1,5.95
44634,2018-11-17 17:08:00,Bombay Aloo,1,5.95
44635,2018-11-16 21:50:00,Bombay Aloo,1,5.95
44636,2018-11-16 20:39:00,Bombay Aloo,1,5.95
44637,2018-11-16 20:23:00,Royal Paneer,1,5.95
44638,2018-11-16 20:17:00,Bombay Aloo,1,5.95
44639,2018-11-16 20:10:00,Bombay Aloo,1,5.95
44640,2018-11-16 19:56:00,Mixed Starter,1,5.95
44641,2018-11-16 18:52:00,Saag Aloo,1,5.95
44642,2018-11-16 18:31:00,Saag Aloo,1,5.95
44643,2018-11-16 18:28:00,Tandoori Fish,1,5.95
44644,2018-11-16 18:20:00,COBRA (660ML),1,5.95
44645,2018-11-16 18:20:00,Bhindi Bhajee,1,5.95
44646,2018-11-16 17:58:00,Mixed Starter,1,5.95
44647,2018-11-16 17:50:00,Chicken Pakora,1,5.95
44648,2018-11-16 17:47:00,Mixed Starter,1,5.95
44649,2018-11-16 17:32:00,Chicken Pakora,1,5.95
44650,2018-11-16 16:57:00,Bombay Aloo,1,5.95
44651,2018-11-16 16:45:00,Bombay Aloo,1,5.95
44652,2018-11-15 22:31:00,Tandoori Fish,1,5.95
44653,2018-11-15 22:31:00,Saag Aloo,1,5.95
44654,2018-11-15 19:40:00,Baingan Hari Mirch,1,5.95
44655,2018-11-15 19:20:00,Saag Aloo,1,5.95
44656,2018-11-15 18:51:00,Chana Masala,1,5.95
44657,2018-11-15 18:44:00,King Prawn Puree,1,5.95
44658,2018-11-14 19:43:00,Brinjal Bhajee,1,5.95
44659,2018-11-14 19:21:00,Bombay Aloo,1,5.95
44660,2018-11-14 18:44:00,Mushroom Bhajee,1,5.95
44661,2018-11-14 18:28:00,Saag Aloo,1,5.95
44662,2018-11-14 18:21:00,Saag Aloo,1,5.95
44663,2018-11-14 15:08:00,Bombay Aloo,1,5.95
44664,2018-11-14 12:01:00,Vegetable Mysore,1,5.95
44665,2018-11-13 18:55:00,Aloo Gobi,1,5.95
44666,2018-11-13 17:21:00,Bombay Aloo,1,5.95
44667,2018-11-13 13:15:00,Mushroom Bhajee,1,5.95
44668,2018-11-12 20:35:00,Dall Samba,1,5.95
44669,2018-11-12 19:16:00,Bombay Aloo,1,5.95
44670,2018-11-12 18:27:00,Chicken Pakora,1,5.95
44671,2018-11-12 18:00:00,Baingan Hari Mirch,1,5.95
44672,2018-11-12 18:00:00,Bhindi Bhajee,1,5.95
44673,2018-11-12 18:00:00,Saag Dall,1,5.95
44674,2018-11-12 18:00:00,Tandoori Fish,1,5.95
44675,2018-11-12 17:56:00,Saag Aloo,1,5.95
44676,2018-11-12 17:49:00,Bombay Aloo,1,5.95
44677,2018-11-12 17:37:00,COBRA (660ML),2,5.95
44678,2018-11-12 17:28:00,Dall Samba,1,5.95
44679,2018-11-11 20:41:00,King Prawn Butterfly,1,5.95
44680,2018-11-11 19:32:00,Chana Masala,1,5.95
44681,2018-11-11 19:30:00,Saag Paneer,1,5.95
44682,2018-11-11 19:30:00,Aloo Gobi,1,5.95
44683,2018-11-11 19:30:00,Tarka Dall,1,5.95
44684,2018-11-11 19:00:00,Saag Bhajee,1,5.95
44685,2018-11-11 18:30:00,Mixed Vegetable Curry,1,5.95
44686,2018-11-11 17:28:00,Saag Aloo,1,5.95
44687,2018-11-11 17:13:00,Chana Masala,1,5.95
44688,2018-11-11 17:13:00,Aloo Gobi,1,5.95
44689,2018-11-11 17:07:00,Bombay Aloo,1,5.95
44690,2018-11-10 22:32:00,Tandoori Fish,1,5.95
44691,2018-11-10 22:32:00,Saag Aloo,1,5.95
44692,2018-11-10 22:32:00,Muttar Paneer,1,5.95
44693,2018-11-10 21:02:00,Royal Paneer,1,5.95
44694,2018-11-10 21:02:00,Aloo Gobi,1,5.95
44695,2018-11-10 20:48:00,Mixed Starter,1,5.95
44696,2018-11-10 19:44:00,Bombay Aloo,1,5.95
44697,2018-11-10 19:31:00,Baingan Hari Mirch,1,5.95
44698,2018-11-10 18:43:00,Bombay Aloo,1,5.95
44699,2018-11-10 18:30:00,Saag Aloo,1,5.95
44700,2018-11-10 18:19:00,Mixed Vegetable Curry,1,5.95
44701,2018-11-10 18:06:00,Mixed Vegetable Curry,1,5.95
44702,2018-11-10 17:54:00,Mixed Vegetable Curry,1,5.95
44703,2018-11-10 17:37:00,Saag Aloo,1,5.95
44704,2018-11-10 17:15:00,Bombay Aloo,1,5.95
44705,2018-11-10 17:15:00,Bhindi Bhajee,1,5.95
44706,2018-11-09 21:48:00,Bombay Aloo,1,5.95
44707,2018-11-09 21:48:00,Saag Aloo,1,5.95
44708,2018-11-09 21:42:00,Saag Aloo,1,5.95
44709,2018-11-09 20:18:00,Bombay Aloo,1,5.95
44710,2018-11-09 20:18:00,Saag Aloo,1,5.95
44711,2018-11-09 18:56:00,Saag Aloo,1,5.95
44712,2018-11-09 18:56:00,Bhindi Bhajee,1,5.95
44713,2018-11-09 18:52:00,Bombay Aloo,1,5.95
44714,2018-11-09 18:29:00,Aloo Gobi,1,5.95
44715,2018-11-09 17:22:00,Mixed Starter,1,5.95
44716,2018-11-09 12:18:00,Tarka Dall,1,5.95
44717,2018-11-09 12:18:00,Muttar Paneer,1,5.95
44718,2018-11-08 22:26:00,Aloo Gobi,1,5.95
44719,2018-11-08 19:56:00,Saag Bhajee,1,5.95
44720,2018-11-08 18:17:00,Baingan Hari Mirch,1,5.95
44721,2018-11-08 18:17:00,Saag Paneer,1,5.95
44722,2018-11-08 18:02:00,Saag Aloo,1,5.95
44723,2018-11-08 17:09:00,Tarka Dall,1,5.95
44724,2018-11-08 17:09:00,Saag Aloo,1,5.95
44725,2018-11-08 17:09:00,Brinjal Bhajee,1,5.95
44726,2018-11-08 15:37:00,Saag Paneer,2,5.95
44727,2018-11-08 09:46:00,Mixed Starter,2,5.95
44728,2018-11-07 20:49:00,Tarka Dall,1,5.95
44729,2018-11-07 20:49:00,Royal Paneer,1,5.95
44730,2018-11-07 20:49:00,Mixed Starter,1,5.95
44731,2018-11-07 20:13:00,Saag Aloo,1,5.95
44732,2018-11-07 18:53:00,Tarka Dall,1,5.95
44733,2018-11-07 18:53:00,Aloo Gobi,1,5.95
44734,2018-11-07 18:18:00,Royal Paneer,1,5.95
44735,2018-11-07 17:59:00,Mixed Vegetable Curry,1,5.95
44736,2018-11-07 17:59:00,Tarka Dall,1,5.95
44737,2018-11-07 16:35:00,Bhindi Bhajee,1,5.95
44738,2018-11-07 16:35:00,Aloo Gobi,1,5.95
44739,2018-11-07 16:35:00,Tarka Dall,1,5.95
44740,2018-11-07 14:55:00,Bombay Aloo,1,5.95
44741,2018-11-07 12:11:00,Chicken Pakora,1,5.95
44742,2018-11-06 18:52:00,Tarka Dall,1,5.95
44743,2018-11-06 18:52:00,Saag Paneer,1,5.95
44744,2018-11-06 18:37:00,Saag Aloo,1,5.95
44745,2018-11-06 18:21:00,Dall Samba,1,5.95
44746,2018-11-06 18:21:00,Mushroom Bhajee,1,5.95
44747,2018-11-06 18:21:00,King Prawn Puree,1,5.95
44748,2018-11-06 18:13:00,Vegetable Mysore,1,5.95
44749,2018-11-05 20:55:00,Dall Samba,1,5.95
44750,2018-11-05 19:56:00,Chana Masala,1,5.95
44751,2018-11-05 19:56:00,Aloo Gobi,1,5.95
44752,2018-11-05 19:56:00,Dall Samba,1,5.95
44753,2018-11-05 19:27:00,Chicken Pakora,1,5.95
44754,2018-11-05 19:27:00,Tarka Dall,2,5.95
44755,2018-11-05 19:27:00,Saag Bhajee,1,5.95
44756,2018-11-05 18:45:00,Bombay Aloo,1,5.95
44757,2018-11-05 18:09:00,Bombay Aloo,1,5.95
44758,2018-11-05 18:09:00,Cauliflower Bhajee,1,5.95
44759,2018-11-04 20:41:00,Bombay Aloo,1,5.95
44760,2018-11-04 19:25:00,Aloo Gobi,1,5.95
44761,2018-11-04 19:25:00,Brinjal Bhajee,1,5.95
44762,2018-11-04 19:07:00,Tarka Dall,1,5.95
44763,2018-11-04 18:54:00,Saag Bhajee,1,5.95
44764,2018-11-04 18:25:00,Mixed Starter,1,5.95
44765,2018-11-04 18:09:00,Aloo Gobi,1,5.95
44766,2018-11-04 17:25:00,Saag Aloo,1,5.95
44767,2018-11-04 15:44:00,Bombay Aloo,1,5.95
44768,2018-11-04 13:17:00,Bombay Aloo,1,5.95
44769,2018-11-03 19:51:00,King Prawn Puree,1,5.95
44770,2018-11-03 19:51:00,Saag Paneer,1,5.95
44771,2018-11-03 18:44:00,Bhindi Bhajee,1,5.95
44772,2018-11-03 18:38:00,Cauliflower Bhajee,1,5.95
44773,2018-11-03 18:09:00,Mixed Starter,1,5.95
44774,2018-11-03 18:09:00,Saag Aloo,1,5.95
44775,2018-11-03 17:44:00,Baingan Hari Mirch,1,5.95
44776,2018-11-03 17:44:00,Bombay Aloo,2,5.95
44777,2018-11-03 17:39:00,Bombay Aloo,1,5.95
44778,2018-11-03 17:39:00,Tarka Dall,1,5.95
44779,2018-11-03 16:39:00,Chicken Pakora,1,5.95
44780,2018-11-03 15:17:00,Bombay Aloo,1,5.95
44781,2018-11-03 15:03:00,Royal Paneer,1,5.95
44782,2018-11-02 21:06:00,Bombay Aloo,1,5.95
44783,2018-11-02 20:41:00,Saag Aloo,1,5.95
44784,2018-11-02 20:34:00,Brinjal Bhajee,1,5.95
44785,2018-11-02 20:34:00,Saag Paneer,1,5.95
44786,2018-11-02 20:34:00,Bhindi Bhajee,1,5.95
44787,2018-11-02 19:53:00,Baingan Hari Mirch,1,5.95
44788,2018-11-02 19:53:00,Chana Masala,1,5.95
44789,2018-11-02 19:53:00,Mixed Vegetable Curry,1,5.95
44790,2018-11-02 19:53:00,Aloo Gobi,1,5.95
44791,2018-11-02 19:49:00,Bombay Aloo,1,5.95
44792,2018-11-02 19:39:00,Chana Masala,1,5.95
44793,2018-11-02 19:36:00,Mixed Starter,1,5.95
44794,2018-11-02 19:23:00,Bombay Aloo,1,5.95
44795,2018-11-02 19:22:00,Bombay Aloo,1,5.95
44796,2018-11-02 19:02:00,Bombay Aloo,1,5.95
44797,2018-11-02 18:46:00,Saag Aloo,1,5.95
44798,2018-11-02 18:16:00,Saag Aloo,1,5.95
44799,2018-11-02 18:08:00,Mushroom Bhajee,1,5.95
44800,2018-11-02 18:08:00,Aloo Gobi,1,5.95
44801,2018-11-02 16:30:00,Aloo Gobi,1,5.95
44802,2018-11-02 16:30:00,Chana Masala,1,5.95
44803,2018-11-01 21:00:00,Tandoori Fish,1,5.95
44804,2018-11-01 21:00:00,Saag Aloo,1,5.95
44805,2018-11-01 21:00:00,Tarka Dall,1,5.95
44806,2018-11-01 19:57:00,Mushroom Bhajee,1,5.95
44807,2018-11-01 19:39:00,Saag Bhajee,1,5.95
44808,2018-11-01 19:21:00,Saag Aloo,1,5.95
44809,2018-11-01 19:21:00,Bhindi Bhajee,1,5.95
44810,2018-11-01 19:12:00,Chicken Pakora,1,5.95
44811,2018-11-01 18:56:00,Bombay Aloo,1,5.95
44812,2018-11-01 18:06:00,Bhindi Bhajee,1,5.95
44813,2018-11-01 17:37:00,Aloo Gobi,1,5.95
44814,2018-11-01 17:37:00,Bhindi Bhajee,1,5.95
44815,2018-10-31 19:29:00,Royal Paneer,1,5.95
44816,2018-10-31 19:29:00,King Prawn Butterfly,1,5.95
44817,2018-10-31 18:11:00,Saag Aloo,1,5.95
44818,2018-10-31 17:45:00,King Prawn Puree,1,5.95
44819,2018-10-31 16:32:00,Saag Aloo,1,5.95
44820,2018-10-31 13:06:00,Bombay Aloo,1,5.95
44821,2018-10-31 12:14:00,Saag Paneer,1,5.95
44822,2018-10-30 22:11:00,Chicken Pakora,2,5.95
44823,2018-10-30 22:11:00,Saag Aloo,1,5.95
44824,2018-10-30 19:24:00,Chana Masala,1,5.95
44825,2018-10-30 13:39:00,Bombay Aloo,1,5.95
44826,2018-10-30 13:39:00,Saag Bhajee,1,5.95
44827,2018-10-29 17:53:00,Royal Paneer,1,5.95
44828,2018-10-29 17:53:00,Aloo Gobi,1,5.95
44829,2018-10-29 16:35:00,Saag Dall,1,5.95
44830,2018-10-28 20:08:00,Dall Samba,1,5.95
